"id","text","date","truthRating","ratingName","author","headline","named_entities_claim","named_entities_article","keywords","source","sourceURL","link","language"
"http://data.gesis.org/claimskg/claim_review/4b4f4708-44cd-5f86-bb99-71b20e643655","'I never was in favor of shutting down the government. … (I) voted to fund the government fully.'",2013-10-20,2,"MIXTURE","Marco Rubio","Marco Rubio says he never favored a government shutdown and voted to fully fund the government","Barack Obama,Chris Wallace,Fox News,Fox News Sunday,Greta Van Susteren,House-Senate conference,Marco Rubio,Veterans for America,Weekly Standard,bicameral,individual mandate,it takes two,takes two to tango","","Federal Budget,Health Care","politifact","http://www.politifact.com","http://www.politifact.com/truth-o-meter/statements/2013/oct/23/marco-rubio/marco-rubio-says-he-never-favored-government-shutd/","English"
"http://data.gesis.org/claimskg/claim_review/1f28a222-94fc-57df-9d05-a4836c128089","'Oregon’s per capita income is 9 percent below the national average and getting worse. This is a state that’s actually getting poorer.'",2012-01-02,2,"MIXTURE","Matt Wingard","Is Oregon’s per capita income nine percent below the national average -- and does that mean we’re getting poorer?","Matt Wingard,Oregon Center for Public Policy,Oregon Employment Department,Per capita personal income,PolitiFact,Wilsonville,argues,but not,per capita income,per capita personal income,post at,what do we know","per capita income","Economy,Income,Jobs,Poverty,Workers","politifact","http://www.politifact.com","http://www.politifact.com/oregon/statements/2012/jan/06/matt-wingard/oregons-capita-income-nine-percent-below-national-/","English"
"http://data.gesis.org/claimskg/claim_review/59662f74-0020-5a2e-a76b-883eda614244","A photograph shows Norwegian police officers in their skintight Summer uniforms.","Unknown",1,"FALSE","Unknown","Is This What Police Uniforms in Norway Look Like?","Facebook,Flickr,Norway,Oslo,the internet","","Norway, norwegian police, police uniforms","snopes","http://www.snopes.com","https://www.snopes.com/fact-check/norwegian-police-officers/","English"
"http://data.gesis.org/claimskg/claim_review/fedcee5e-c99e-556d-b875-c5507954c7e2","Cesar Sayoc is a Democrat posing as a Republican.",2018-10-26,1,"FALSE","Bloggers","Pipe bomb suspect's Florida voting records show only Republican affiliation","2016 general election,Democrat,Donald Trump,Facebook,False flag,Miami-Dade County,PolitiFact,Republican,Republican Party,Republican Party of Florida,Social Security number,Washington Post,pipe bomb","Republican","Fake news","politifact","http://www.politifact.com","http://www.politifact.com/facebook-fact-checks/statements/2018/nov/05/blog-posting/pipe-bomb-suspects-florida-voting-records-show-onl/","English"
"http://data.gesis.org/claimskg/claim_review/271cde71-7324-5e83-9688-ed829d9a78e6","'Former President Bill Clinton and his Clinton Health Access Initiative (CHAI) distributed ‘watered-down’ HIV/AIDS drugs to patients in sub-Saharan Africa.'",2016-09-19,1,"FALSE","Daily Caller","Conservative website wrongly ties Clinton Foundation to bad HIV/AIDS drugs","Africa Check,Bill Clinton,Clinton Foundation,Clinton Health Access Initiative,Daily Caller,Doctors Without Borders,Ellen 't Hoen,Food and Drug Administration,HIV/AIDS,Lyndsay Meyer,Marsha Blackburn,Medicines and Healthcare Products Regulatory Agency,PolitiFact,Republican,South Africa,The price,U.S. Food and Drug Administration,World Health Organization,acne,drug recall,epilepsy,generic drug,https,sub-Saharan Africa,the price,what do we know","Bill Clinton,Clinton Health Access Initiative,HIV/AIDS,sub-Saharan Africa","Consumer Safety,Corrections and Updates,Public Health","politifact","http://www.politifact.com","http://www.politifact.com/global-news/statements/2016/sep/23/daily-caller/conservative-website-wrongly-ties-clinton-foundati/","English"
"http://data.gesis.org/claimskg/claim_review/4123d429-d09d-5533-85de-069cd88916ab","Parking lot carjackers are placing flyers or $100 bills on the windows of automobiles, then taking the cars when drivers step out of their vehicles to remove them.","Unknown",1,"FALSE","Unknown","Are Carjackers Leaving Flyers and $100 Bills on Car Windows?","Alberta,Florida Highway Patrol,Florissant Police Department,Florissant, MO,Illinois State Police,Louisiana State Police,Montgomery County,Montgomery County Sheriff’s Office,NZ Police,New Zealand Police,So, you,St. Louis County,St. Louis County, Missouri,Then you,Wal-Mart,Washington, D.C,Wetaskiwin,car jacked,carjacking,crimes of opportunity,it. “It,signature block,snopes,the Internet,the staff,to return,urban myth,view …nowhere","","carjacking, crime warnings","snopes","http://www.snopes.com","https://www.snopes.com/fact-check/carjackers-leaving-flyers-100-bills-car-windows/","English"
"http://data.gesis.org/claimskg/claim_review/739f8d84-4a7a-5c51-b7f0-61e5337a3cb8","Judging by a recent vote, Rep. Debbie Wasserman Schultz 'thinks it's okay for medical marijuana patients to go to federal prison.'",2014-06-05,2,"MIXTURE","Americans for Safe Access","Ad says Debbie Wasserman Schultz wants to send medical pot users to prison","Access group,Alabama,Alaska,Americans for Safe Access,Andy Harris,Angel Raich,Arizona,Barack Obama,California,Colorado,Commerce Clause,Connecticut,Controlled Substances Act,Controlled Substances Act of 1970,DEA,Dana Rohrabacher,Debbie Wasserman Schultz,Delaware,Democratic National Committee,District of Columbia,Florida,George Mason University,Gonzales vs. Raich,Hawaii,Illinois,Ilya Somin,Iowa,Kentucky,Kettle Falls,Kettle Falls Five,Larry Harvey,Maine,Maryland,Massachusetts,Michigan,Mikos,Minnesota,Mississippi,Missouri,Montana,Nevada,New Hampshire,New Jersey,New Mexico,Ohio State University,Oregon,PolitiFact,Press Enterprise,Rhode Island,Schedule I drug,South Carolina,TODAY Network,Tennessee,U.S. Deputy Attorney General,U.S. Drug Enforcement Agency,U.S. Supreme Court,USA TODAY,Utah,Vermont,Wisconsin,a bad,amendment.'I,argues,cannabis,https,marijuana,marijuana,' Ohio,medical marijuana,misdemeanor,organ transplant,senior citizen","Debbie Wasserman Schultz,medical marijuana","Crime,Criminal Justice,Drugs,Marijuana","politifact","http://www.politifact.com","http://www.politifact.com/florida/statements/2014/jun/10/americans-safe-access/ad-says-debbie-wasserman-schultz-wants-send-medica/","English"
"http://data.gesis.org/claimskg/claim_review/0eb84580-0a46-5f17-9480-e4e82f86504a","About 106,000 soldiers had 'a prescription of three weeks or more' for pain, depression or anxiety medication.",2010-08-08,3,"TRUE","Gen. Peter Chiarelli","U.S. Army report documents problem of suicides in the military.","Peter Chiarelli,SSRIs,Selective Serotonin Reuptake Inhibitors,Serotonin,This Week with Christiane Amanpour,anti-anxiety drugs,antidepressant,hucking,opiate,prescription drug","anxiety","Health Care,Military,This Week - ABC News","politifact","http://www.politifact.com","http://www.politifact.com/truth-o-meter/statements/2010/aug/10/gen-peter-chiarelli/us-army-report-documents-problem-suicides-military/","English"
"http://data.gesis.org/claimskg/claim_review/7f3f5e8e-0374-5a53-8574-40b675faaf78","Says first eight chosen to draw Austin City Council districts are seven Democratic primary voters and one Republican primary voter.",2013-05-22,3,"TRUE","Derek Ryan","Derek Ryan says first 8 chosen to draw Austin City Council districts are 7 Democratic primary voters, 1 GOP primary voter","2007 general election,Art Lopez,Democrat,Derek Ryan,Huffington Post,Jeff Smith,Republican,Republican?' Party,Terry Keel,Texas secretary of state,Travis County,commission members,primary election,will know","Republican","City Government,Corrections and Updates","politifact","http://www.politifact.com","http://www.politifact.com/texas/statements/2013/jun/04/derek-ryan/derek-ryan-says-first-8-chosen-draw-austin-city-co/","English"
"http://data.gesis.org/claimskg/claim_review/bf26c389-b5fb-5d18-9162-08c76ec12fd2","Aid given a child helps him buy a doll and a white rose as gifts for his dead sister and his dying mother, both victims of a drunk driver.","Unknown",-1,"OTHER","Unknown","White Rose","C.W. McCall,Hurricane Rita,Louisiana,Pledge of Allegiance,Roses for Mama,bird flu,but not,one for the road,s scale,the Internet","","ASP Article","snopes","http://www.snopes.com","https://www.snopes.com/fact-check/white-rose/","English"
"http://data.gesis.org/claimskg/claim_review/0c39415d-c8bf-51e6-8f53-28543ac26cc0","Donald Trump Jr. tweeted that the family's greenskeeper missed his own sister's wedding in order to work for the Trumps.","Unknown",3,"TRUE","Unknown","Donald Trump Jr.: Our Greenskeeper Skipped His Sister’s Wedding","Donald Trump,Donald Trump Jr,Republican","Donald Trump Jr","2016 presidential campaign, donald trump, donald trump jr., republicans","snopes","http://www.snopes.com","https://www.snopes.com/fact-check/donald-trump-jr-tweet/","English"
"http://data.gesis.org/claimskg/claim_review/bddcc091-642a-53cd-8bad-a484a87d5618","'I'm the only candidate on this stage who has actually cut taxes.'",2018-02-10,1,"FALSE","Joel Giambra","Is Giambra the only GOP candidate for NY governor who's cut taxes?","Andrew M. Cuomo,Erie County,George E. Pataki,Joel Giambra,John A. DeFrancisco,PolitiFact,Republican,estate tax,property tax,sales tax","","Taxes","politifact","http://www.politifact.com","http://www.politifact.com/new-york/statements/2018/feb/28/joel-giambra/giambra-only-gop-candidate-ny-governor-whos-cut-ta/","English"
"http://data.gesis.org/claimskg/claim_review/96a53d35-2983-5f4a-a2c1-5132fa48d7db","'A couple of hundred American cities are infested by members of the Mexican cartels.'",2011-06-07,3,"TRUE","Michael Cutler","Immigration expert says hundreds of U.S. cities have been infiltrated by Mexican cartel members","Californians for Population Stabilization,Facebook,Felipe Calderon,Fitchburg, Mass,Greenville, N.H,Helen Glover,Immigration and Naturalization Service,Janet Napolitano,Mexico,National Drug Intelligence Center,North Kingstown,PolitiFact,Roberta Jacobson,Threat Assessment,Twitter,U.S. Justice Department,WHJJ,cocaine,gangs in the United States,racketeering","","Crime,Drugs,Homeland Security","politifact","http://www.politifact.com","http://www.politifact.com/rhode-island/statements/2011/jun/19/michael-cutler/immigration-expert-says-hundreds-us-cities-have-be/","English"
"http://data.gesis.org/claimskg/claim_review/4fe768d3-cf45-5e0b-8d22-2692a22e17b9","'Last year, (Bill McCollum) spent more than $2.2 million dollars to produce and air campaign-style TV ads where you were featured in almost every frame.'",2010-05-18,2,"MIXTURE","Florida Democratic Party","Florida Democrats accuse Bill McCollum of reckless spending","2.2 million,Bill McCollum,Florida Attorney General,Florida Democratic Party,Florida Democratic party,George Rekers,Karen Thurman,National Association for Research & Therapy of Homosexuality,flushed away,no-bid contract","2.2 million,Bill McCollum","Children,Crime,Technology","politifact","http://www.politifact.com","http://www.politifact.com/florida/statements/2010/may/25/florida-democratic-party/florida-democrats-accuse-bill-mccollum-reckless-sp/","English"
"http://data.gesis.org/claimskg/claim_review/900263dd-8164-5385-94dc-e5fb3bcd2265","A recent international investigation resulted in the shutting down of an online pedophilia forum with some 70,000 members worldwide.","Unknown",2,"MIXTURE","Unknown","Was a Massive Pedophile Ring with ‘70,000 Elite Members’ Busted by Police?","European Union,Europol,NBC News,Operation Rescue,boylover,child abuse,fake news,fake news site,internet Pedophile,online pedophile,pedophile","pedophilia","neon nettle","snopes","http://www.snopes.com","https://www.snopes.com/fact-check/70000-pedophile-ring-busted/","English"
"http://data.gesis.org/claimskg/claim_review/dea8056d-8ceb-570e-b69d-5af30dc760f1","'Remember after the shooting in Las Vegas, (President Donald Trump) said, ‘Yeah, yeah, we’re going to ban the bump stocks.’ Did he ban the bump stocks? No.'",2019-06-02,1,"FALSE","Kirsten Gillibrand","Kirsten Gillibrand wrong about Donald Trump and bump stocks","AR-15,ATF,Bump stocks,Bureau of Alcohol, Tobacco, Firearms and Explosives,Chris Wallace,Donald Trump,Fox News,Kirsten Gillibrand,Las Vegas,Matthew Whitaker,National Rifle Association,Republican Party,Trump administration,University of Central Florida,Virginia Beach,bump stock,bump stocks,but not,club in,federal Bureau of Alcohol, Tobacco, Firearms,s expression,semi-automatic rifle,semiautomatic firearm","Donald Trump,Las Vegas","Guns","politifact","http://www.politifact.com","http://www.politifact.com/truth-o-meter/statements/2019/jun/06/kirsten-gillibrand/kirsten-gillibrand-wrong-about-donald-trump-and-bu/","English"
"http://data.gesis.org/claimskg/claim_review/f0674355-71c3-5417-b141-6bbfb2187c15","Says Florida U.S. Reps. Corrine Brown, Alcee Hastings and Frederica Wilson are Socialists.",2011-08-12,1,"FALSE","Bloggers","Bloggers say U.S. Reps. Corrine Brown, Alcee Hastings and Frederica Wilson are openly serving as Socialists","111th Congress,112th Congress,Alcee Hastings,Andre Carson,Bernie Sanders,Congressional Progressive Caucus,Corrine Brown,David Bonior,Democrat,Democratic Socialists of America,Florida Democratic Party,Frederica Wilson,Henry Lamb,John Conyers,Maxine Waters,Oregonian,PolitiFact,Red Scare,Ron Dellums,Socialist Party of America,U.S. Congress,blogosphere,but not,civil rights,democratic socialist,is alive,magic number,right answer,to show","Alcee Hastings,Corrine Brown,Florida,Frederica Wilson","Patriotism","politifact","http://www.politifact.com","http://www.politifact.com/florida/statements/2011/sep/02/blog-posting/us-reps-corrine-brown-alcee-hastings-and-frederica/","English"
"http://data.gesis.org/claimskg/claim_review/f89282e7-b48c-5c30-86f5-3d52ef0f142c","Photograph shows a satellite view of a blackout in eastern North America.","Unknown",1,"FALSE","Unknown","North American Blackout","Air Force Weather Agency,EDT,Eastern Daylight Time,Eastern Standard Time,Eastern Time,GeoStar,Greenwich Mean Time,Hurricane Sandy,NOAA,National Oceanic & Atmospheric Administration,great blackout of 2003,obscured by clouds,power outage,storm-swept,the power","","2003 blackout, space","snopes","http://www.snopes.com","https://www.snopes.com/fact-check/blackout-2/","English"
"http://data.gesis.org/claimskg/claim_review/1e554442-f271-5f23-a933-492b7cf381c3","Says JoAnne Kloppenburg 'has told us she thinks it's her job to promote a more equal society.'",2016-03-21,2,"MIXTURE","Rebecca Bradley","Did JoAnne Kloppenburg say her job as a judge is to 'promote a more equal society'?","GOP Gov,JoAnne Kloppenburg,One Wisconsin Now,Rebecca Bradley,Republican Party,Ruth Bader Ginsburg,Scott Walker,Sonia Sotomayor,U.S. Constitution,U.S. Supreme Court,Wisconsin Public Radio,Wisconsin Supreme Court,check and balance,conservative","JoAnne Kloppenburg","Candidate Biography,Legal Issues,Supreme Court","politifact","http://www.politifact.com","http://www.politifact.com/wisconsin/statements/2016/mar/30/rebecca-bradley/did-joanne-kloppenburg-say-her-job-judge-promote-m/","English"
"http://data.gesis.org/claimskg/claim_review/eb24a2fc-712a-5fa5-b670-ab3c24bd5aff","The church Barack Obama belongs to only admits black people.",2008-01-06,1,"FALSE","Chain email","Any race may join Chicago church","Barack Obama,Dwight Hopkins,Trinity United Church of Christ,University of Chicago","Barack Obama","Religion","politifact","http://www.politifact.com","http://www.politifact.com/truth-o-meter/statements/2008/jan/11/chain-email/any-race-may-join-chicago-church/","English"
"http://data.gesis.org/claimskg/claim_review/ce099f23-c617-5e53-b39d-d728ca797390","A Turning Point USA meme accurately describes 'the truth about Social Security' and harm that liberals have done to it over the years.","Unknown",-1,"OTHER","Unknown","Turning Point USA’s ‘Truth About Social Security’ Meme","Alan Greenspan,Facebook,Greenspan Commission,Internet Archive,Nixon Administration,Ronald Reagan,Social Security,Social Security Administration,Social Security Trust Fund,Supplemental Security Income,TPUSA,Turning Point USA,income tax,income tax deduction,jQuery,tax deduction,the Internet,unified budget","Turning Point USA",,"truthorfiction","https://www.truthorfiction.com","https://www.truthorfiction.com/turning-point-usas-truth-about-social-security-meme/","English"
"http://data.gesis.org/claimskg/claim_review/ac36b5fa-7c1d-5dba-a7ab-0fdb1aec4aa3","E-mail reproduces an editorial from a Canadian newspaper about U.S. presidential candidates.","Unknown",3,"TRUE","Unknown","A Canadian’s View of U.S. Elections","National Post,Theo Caldwell","","ASP Article","snopes","http://www.snopes.com","https://www.snopes.com/fact-check/a-canadians-view-of-us-elections/","English"
"http://data.gesis.org/claimskg/claim_review/9876a179-177b-55f8-bbfc-e5be9c088797","About two-thirds of Medicaid beneficiaries are children, but they account for one-third of the program’s cost, while one-third are elderly, and they account for two-thirds of the cost.",2011-05-10,2,"MIXTURE","Sherrod Brown","Sherrod Brown says elderly account for two-thirds of Medicaid's costs","Brookings Institution,Cenk Uygur,MSNBC,Medicaid,Medicare,Republican proposal,Sherrod Brown,State Children’s Health Insurance Program,s well","Medicaid","Children,Federal Budget,Health Care","politifact","http://www.politifact.com","http://www.politifact.com/truth-o-meter/statements/2011/may/12/sherrod-brown/sherrod-brown-says-elderly-account-two-thirds-medi/","English"
"http://data.gesis.org/claimskg/claim_review/c1adde71-09bd-5d83-98f8-5eeec69f4c3e","Providence's port is '200 miles closer to Europe than any other Eastern port.'",2011-08-15,1,"FALSE","James Bennett","Incoming economic development director says Providence's port is the closest to Europe","Angel Taveras,Bureau of Transportation Statistics,Cabo da Roca,David Ortiz,Dublin,Facebook,Lisbon,New Hampshire,PolitiFact,Portland, Maine,Portsmouth,Portugal,Twitter,the distance","","Economy,Infrastructure,Trade,Transportation","politifact","http://www.politifact.com","http://www.politifact.com/rhode-island/statements/2011/aug/21/james-bennett/incoming-economic-development-director-says-provid/","English"
"http://data.gesis.org/claimskg/claim_review/97602d98-8086-5d9f-80d4-fbda6765e7d6","Photograph shows a satellite image of Hurricane Katrina.","Unknown",-1,"OTHER","Unknown","Satellite View","Hurricane Floyd,Hurricane Frances,Hurricane Katrina,Indian Ocean,Indian Ocean tsunami,NOAA,National Oceanic and Atmospheric Administration,the Internet,tsunami","Hurricane Katrina","ASP Article","snopes","http://www.snopes.com","https://www.snopes.com/fact-check/satellite-view/","English"
"http://data.gesis.org/claimskg/claim_review/d4befce5-d48a-5410-a2fd-9d72acd82731","U.S. Rep. Jim Jordan defended President Trump by proclaiming that Barack Obama and Joe Biden were 'cowering on Air Force One' on 9/11.","Unknown",1,"FALSE","Unknown","Did Rep. Jim Jordan Say ‘Obama and Biden Were Cowering on Air Force 1’ on 9/11?","9/11 attacks,9/11 terrorist attacks,Air Force One,Barack Obama,Bonespurs,Dan Lyons,David Leavitt,Donald Trump,George W. Bush,HBO,Jim Jordan,Joe Biden,Lower Manhattan,Newsweek,Silicon Valley,a word,https,t.co,twitter","Air Force One,Barack Obama,Jim Jordan,Joe Biden,President Trump",,"snopes","http://www.snopes.com","https://www.snopes.com/fact-check/jim-jordan-911-tweet/","English"
"http://data.gesis.org/claimskg/claim_review/99e8c01f-4764-52a7-978d-e90660eee735","'Approximately 43 percent of all college grades today are A's, an increase of 28 percentage points since 1960.'",2013-01-12,3,"TRUE","Thomas Lindsay","Thomas Lindsay says 43 percent of college grades are A's, up 28 percentage points from 1960","Austin American-Statesman,Columbia University,Duke University,Florida State University,Furman University,GPA,New York Times,Penn State University,Pomona College,Rice University,Stuart Rojstaczer,Texas A&M University,Texas Public Policy Foundation,Texas State University,University of California, Berkeley,University of Minnesota,University of North Carolina, Chapel Hill,Vietnam,Woodrow Wilson National Fellowship Foundation,apples to apples,but not,grade inflation,to show","","Education","politifact","http://www.politifact.com","http://www.politifact.com/texas/statements/2013/jan/31/thomas-lindsay/thomas-lindsay-says-43-percent-college-grades-are-/","English"
"http://data.gesis.org/claimskg/claim_review/9090e5e3-8271-5a6e-bd21-4a6e95684f9b","Says '94 percent of (Marco Rubio's) constituents support a universal background check.'",2013-03-31,3,"TRUE","Mark Kelly","Mark Kelly says 94 percent of Floridians support universal background checks","Americans for Responsible Solutions,Chris Wallace,Doug Schoen,Fox News Sunday,Gabby Giffords,Marco Rubio,Marion Hammer,Mark Kelly,Michael Bloomberg,Pew Research Center,Quinnipiac University,Republican,Second Amendment,Stand Your Ground law,filibuster,gun control,gun show loophole,universal background check","Marco Rubio,universal background check","Guns","politifact","http://www.politifact.com","http://www.politifact.com/truth-o-meter/statements/2013/apr/02/mark-kelly/mark-kelly-says-94-percent-floridians-support-univ/","English"
"http://data.gesis.org/claimskg/claim_review/dd453518-a3b5-5f6d-94d0-0b93567023c9","'Hillary Clinton and her campaign of 2008 started the birther controversy.'",2016-09-16,1,"FALSE","Donald Trump","Fact-checking Donald Trump's claim Hillary Clinton started Obama birther movement","Barack Obama,CNN,CPAC,Daily Beast,Don Lemon,Donald Trump,FactCheck.org,Hawaii,Hillary Clinton,John Avlon,John McCain,Kenya,Mark Penn,PolitiFact,Politico,Politifact,Washington Post,birther,birtherism,last September,staff.A","Hillary Clinton,birther","Obama Birth Certificate","politifact","http://www.politifact.com","http://www.politifact.com/truth-o-meter/statements/2016/sep/16/donald-trump/fact-checking-donald-trumps-claim-hillary-clinton-/","English"
"http://data.gesis.org/claimskg/claim_review/30aa02a9-f56e-587b-84ea-88c13a8c79d0","Photograph shows a large crocodile killed in Zimbabwe.","Unknown",-1,"OTHER","Unknown","Zimbabwe Croc","Zimbabwe","Zimbabwe,crocodile","ASP Article, Hunting & Fishing","snopes","http://www.snopes.com","https://www.snopes.com/fact-check/zimbabwe-croc/","English"
"http://data.gesis.org/claimskg/claim_review/2b1890eb-2867-5a6b-895a-83e6e7463dda","Comedian Dave Chappelle said, 'If you stopped listening to Michael Jackson because of an HBO documentary, I have some bad news for you about the Catholic Church.'","Unknown",-1,"OTHER","Unknown","Did Dave Chappelle Say ‘If You Stopped Listening to Michael...","Chappelle’s Show,Chubby Checker,Dave Chappelle,Facebook,Give me,HBO,IMDb,MICHAEL JACKSON,Make-A-Wish Foundation,Michael Jackson,Reddit,Usher,grape drink,house, let,jQuery,two weeks to live","Dave Chappelle,HBO,Michael Jackson",,"truthorfiction","https://www.truthorfiction.com","https://www.truthorfiction.com/did-dave-chappelle-say-if-you-stopped-listening-to-michael-jackson-i-have-some-bad-news-about-the-catholic-church/","English"
"http://data.gesis.org/claimskg/claim_review/5f6eb1f2-2f66-5c46-bfd5-26e584b14c75","An image of nine white, blond women shows 'the amazing diversity of Fox News anchors.'",2014-07-03,2,"MIXTURE","Facebook posts","Image of 9 white, blond women shows 'amazing diversity of Fox News anchors'","Arthel Neville,Facebook,Fox News,Jamal Dajani,News anchors and hosts,Saturday Night Live,Uma Pemmaraju,so you,the Fox","Fox News","Diversity,Women","politifact","http://www.politifact.com","http://www.politifact.com/punditfact/statements/2014/jul/09/facebook-posts/facebook-post-blondes-fox-news/","English"
"http://data.gesis.org/claimskg/claim_review/f4b5db12-b856-5c96-b4f8-2ab651f022ac","'What we have done with the PATRIOT Act, we've given the government enormous powers. We've given the government the right to reach deeply into people's private lives, into their business affairs, without a court order.'",2011-02-10,2,"MIXTURE","Dennis Kucinich","Rep. Dennis Kucinich critical over long reach of PATRIOT Act into American's lives","Dennis Kucinich,FBI,FISA,First Amendment,Foreign Intelligence Surveillance Court,Lone Wolf Provision,Lone Wolf provision,PATRIOT Act,PolitiFact,Star Spangled Banner,U.S. Foreign Intelligence Surveillance court,legislative digest,roving' wiretap,three key,wiretap,wiretap order","PATRIOT Act","Criminal Justice,Terrorism","politifact","http://www.politifact.com","http://www.politifact.com/ohio/statements/2011/apr/18/dennis-kucinich/rep-dennis-kucinich-critical-over-reach-patriot-ac/","English"
"http://data.gesis.org/claimskg/claim_review/00cbf738-ad2a-5c31-ba67-365842d5a2cc","Apple is eliminating the headphone jack for iPhone 7 in order to force users to purchase expensive Bluetooth equipment or proprietary headphones.","Unknown",2,"MIXTURE","Unknown","iPhone 7 Headphone Jack Controversy","9to5Mac,Bluetooth,Grand Canyon,Lightning port,MacBook,Monsanto,Phil Schiller,Starbucks,SumofUs,USB Type-C,electronic waste,getting axed,iPad,iPhone,iPhone 7,new market gap,the price","Bluetooth,iPhone 7","iphone","snopes","http://www.snopes.com","https://www.snopes.com/fact-check/iphone-7-headphone-jack-controversy/","English"
"http://data.gesis.org/claimskg/claim_review/e62c6466-f57d-57b7-9421-ae6c5d344e32","A video shows how the Muslim world reacted to President Obama's speech about the dangers of climate change.","Unknown",1,"FALSE","Unknown","Is This Really How the Muslim World Reacted to Obama's Speech?","Poe’s Law,U.S. Coast Guard Academy,YouTube,climate change,iPhone","climate change","ASP Article, barack obama","snopes","http://www.snopes.com","https://www.snopes.com/fact-check/a-closed-captioned-reaction-2/","English"
"http://data.gesis.org/claimskg/claim_review/9873584b-43eb-54b2-958a-efd34971be82","Robbers are flinging eggs at cars to impair drivers' vision and force them to stop.","Unknown",2,"MIXTURE","Unknown","Robbers Throwing Eggs at Car Windshields?","Johor Bahru,Malaysia,Then you,gangs of,so you,windows to go","","carjackers","snopes","http://www.snopes.com","https://www.snopes.com/fact-check/robbers-throwing-eggs-car-windshields/","English"
"http://data.gesis.org/claimskg/claim_review/77273595-9b6f-5b46-a5a0-f293054eb863","Video reveals 'breaking news' that India’s ruling party BJP committed electoral fraud",2019-04-10,-1,"OTHER","Unknown","No, this video is not 'breaking news' revealing electoral fraud by India’s ruling party","Amit Shah,BJP,Bharatiya Janata Party,Bolero,Election Commission of India,Facebook,Hindustan Times,India,Khurai,MP Congress,Madhya Pradesh,NDTV,Narendra Modi,Twitter,YouTube,electronic voting machine,https,place between,reverse image search,screenshot,t.co,to show,twitter","India,electoral fraud",,"factcheck_afp","https://factcheck.afp.com/","https://factcheck.afp.com//no-video-not-breaking-news-revealing-electoral-fraud-indias-ruling-party","English"
"http://data.gesis.org/claimskg/claim_review/91857a3c-7c4c-5c74-a182-fb431702d930","The arts and crafts chain Hobby Lobby does not sell Jewish holiday items at any of their stores.","Unknown",-1,"OTHER","Unknown","Does Hobby Lobby Refuse to Sell Jewish Holiday Items?","Facebook,Hanukkah,Hobby Lobby,Internet meme,Israel,Jewish holiday,Jewish holidays,Marlboro, New Jersey,Steve Green,Yad Vashem,the chain","Hobby Lobby,Jewish holiday","anti-semitism, hobby lobby","snopes","http://www.snopes.com","https://www.snopes.com/fact-check/hobby-lobby-refuse-sell-jewish-holiday-items/","English"
"http://data.gesis.org/claimskg/claim_review/b0c8781b-9255-5e79-8b39-8763d6078480","Musician Taylor Swift humiliated a fan for wearing a Trump shirt to one of her shows.","Unknown",1,"FALSE","Unknown","Did Taylor Swift Humiliate a Fan for Wearing a Trump Shirt to Her Show?","Harley and the Davidsons,JSON,Lamb Lies Down on Broadway,Shake it Off,Stupid Girl,Taylor Swift,Them or us,autoplay,https,junk news,millenial generation,rumble.com,the Fox,url","Taylor Swift","last line of defense","snopes","http://www.snopes.com","https://www.snopes.com/fact-check/taylor-swift-fan-trump-shirt/","English"
"http://data.gesis.org/claimskg/claim_review/25460821-6475-5a17-a69a-7957f61b0d2c","UAE bans three-month tourist visas for Nigerians",2019-04-05,-1,"OTHER","Multiple sources","No, the UAE has not banned three-month tourist visas for Nigerians","Abuja,Bureau De Change,Dubai,Facebook,Gulf country,Instagram,Nigeria,Screenshot,Sharjah,UAE,United Arab Emirates,fake news,social network,twitter","UAE",,"factcheck_afp","https://factcheck.afp.com/","https://factcheck.afp.com//no-uae-has-not-banned-three-month-tourist-visas-nigerians","English"
"http://data.gesis.org/claimskg/claim_review/5fd70be0-9472-5f2d-9f25-a07678f5096d","In 1993, Newt Gingrich 'first advocated for the individual mandate in health care. And as recently as May of this year, he was still advocating' for it.",2011-12-10,2,"MIXTURE","Michele Bachmann","Michele Bachmann says Newt Gingrich backed individual mandate in 1993, 2011","Barack Obama,Cato Institute,Center for Health Transformation,Clinton administration,David Gregory,Des Moines, Iowa,Gregory: 'OK,Heritage Foundation,Meet the Press,Michele Bachmann,Mitt Romney,Mm-hmm,NBC,Newt Gingrich,Phil Gramm,Republican,bond option,health-care overhaul,individual mandate,libertarian,libertarians,so you,then you","Newt Gingrich,individual mandate","Health Care","politifact","http://www.politifact.com","http://www.politifact.com/truth-o-meter/statements/2011/dec/11/michele-bachmann/michele-bachmann-says-newt-gingrich-backed-individ/","English"
"http://data.gesis.org/claimskg/claim_review/770bc0c5-2c36-59b3-8a9e-978f2b4095a1","In England, it is estimated we use 8.5 billion plastic straws… a year, according to government figures","Unknown",-1,"OTHER","Independent",,"","Defra","['Home', 'Environment']","FullFact","https://fullfact.org/","https://fullfact.org/environment/how-many-plastic-straws/","English"
